,A,B,C,D,E,F,G,H,I,J,K,klasa
2525,-218.92940940317305,-1.3739699827797693,414.6798079291682,-184.66008017135124,47.264224832839034,80.51147655541631,-50.59663150008828,-296.4380845447657,-103.01260508336246,-274.72418998897325,77.66349841149142,1
2526,-293.35494804502036,-88.15464156426115,388.323150885836,-222.80100094994066,291.5688323914113,84.0106075890478,51.12443166390935,86.18989403601432,47.73531497717889,25.275321660128427,83.74355145693833,0
2527,-294.33156619877843,301.1755088209327,513.9141051153133,-315.5599414431331,105.69701497822294,82.27389997013417,-71.95633309583405,-17.58526713712628,-39.635814003515776,-177.77454469900164,84.81655027518919,4
2528,24.976065607830805,276.1243326881203,265.42261199956414,-132.42389901394446,361.26731748034285,78.32052324601803,465.9049732789238,-70.94316554120164,-77.0295899035064,-387.1860045961111,78.04606584187913,3
2529,-264.2907438113013,299.9652090917239,429.8617809695807,-215.06113690679257,319.52079427805523,83.4743711376287,54.83953699774267,-133.63222624183663,63.41587611260675,-253.19860004119823,82.87944845675787,0
2530,39.20557316356275,-191.52121761916575,365.83962048062654,-127.01902803574868,85.4652282036921,78.06558788836801,468.21618168494865,-175.57432586518388,-88.97088012615214,-519.5769463854144,78.08207246901033,3
2531,-265.53226381660215,-65.21985506679104,619.7281924160461,-195.96268334299174,165.79838076597707,82.26909948608399,-60.00265147844456,-128.10473262696246,-85.77212586891213,-180.26749275574042,85.43985420047453,4
2532,-254.0329674668939,246.56791855474114,400.6279487411187,-255.2411724370939,64.43997589281395,80.8710781482151,-91.74843955838742,-213.95812691536054,104.5323636512725,-87.97883627100889,77.79241358059039,1
2533,-128.81761485677515,75.37183304946467,41.97981457102219,-113.21800586636374,102.55779622657681,80.06659037953263,483.93385316349185,159.24266297664593,-78.92005346494408,-234.53576058769235,76.90157762438474,2
2534,-233.16377217391675,237.80777932947137,413.40457292801136,-212.42343930633928,235.92082262009825,80.66132535777153,-25.707450915405104,-101.5932241226519,6.910249747380501,-196.90593734376057,78.38854250818757,1
2535,-164.00870189287542,113.95767498262836,101.09080531404283,-193.35019573586771,478.05102077997844,80.3829848091224,433.505686087691,200.13560109564196,66.06988226682631,-70.22839696265225,77.20518336244513,2
2536,-283.25408694188945,-210.9049678224699,270.4256921600202,-130.75532784714045,498.9782907558582,82.92502822192012,-79.88238461873686,-15.160819026192723,114.27018107613097,160.36404570363254,84.55124015795285,4
2537,-156.74631602438856,107.62263361734523,62.18552069554869,-295.30374016043004,456.60258511747486,79.76026970376034,475.10419911276546,232.6358998409874,11.747777922248126,-393.61170489316396,76.419941643368,2
2538,-137.48626589993245,-345.1715943325844,298.69654414046687,-152.87139478323823,479.72959580847703,80.05084393286195,464.955481521925,130.5573428307379,44.49700525542468,-242.7130762954189,78.01912238956547,2
2539,23.880153131893508,310.5087752549309,108.52601182745833,-33.67636309915632,103.74440646953613,78.80665908853345,476.89918924765453,47.04400843749234,115.01466135153842,-134.72992074245025,78.28665018602987,3
2540,44.617893108686275,-2.4634599519228217,181.72246630808934,-105.1780795832304,209.76860969998785,78.06169731643689,483.0441066117212,-148.10482981909732,-34.34729923844231,-521.5973663334694,77.27413061884289,3
2541,-214.6403772718745,58.375426828086475,433.1345542571842,-237.5836871876827,488.729311232777,80.17799910138766,-41.936303178386225,-333.8715763422249,-33.848270040753974,-447.90296994056916,77.24568838339529,1
2542,-238.77299462144595,-172.34269441910902,321.5479161856773,-245.41599136641565,130.58304372517512,80.61663439123663,-17.381006270129433,-45.37831424509565,56.56516205829229,-220.11448402621508,77.95598595755554,1
2543,-288.2912666888003,-193.6866939955601,487.5189619044439,-256.7074179604079,379.4164588986748,83.75133091309378,53.31642915322672,30.14902452905593,67.4690269308424,-109.3701179915804,83.80399324715556,0
2544,-273.5895817099239,-219.1746270052553,489.07570204338487,-124.94180204710443,477.6661949072576,82.76195885262501,-83.30266254357974,-104.08576778816264,-3.2896173477268,75.68019652330369,85.33898418179804,4
2545,46.23379115698194,-112.29711658008426,287.44191924527104,-75.57810658624757,465.61860990551736,78.16910824460356,494.0021972522502,-99.11370223758904,-76.4241376145639,-465.8176029082223,78.21660802605376,3
2546,-304.9414097256372,289.5895511893627,509.21224260830724,-266.08984916328177,166.66914038562882,82.71566883774321,-93.6397557680076,19.213507091366587,-46.20200909609889,51.64124515094856,85.34252065202928,4
2547,8.567775254375277,64.57065406816511,222.29240500476638,-121.28476236434965,134.84666546403304,78.69621567175146,436.63269299653246,-41.525234753591604,-27.82891711647017,-192.08449131665196,78.14597664760987,3
2548,-247.5770180181588,158.49468357087088,481.2719452151057,-288.4506374138268,275.93846287982905,80.58764853850438,-34.25376471476173,-67.07848690469481,34.08494398967937,-235.16717964742384,78.55212607201241,1
2549,-118.9820450445583,-231.71166732957514,13.829800233702798,-6.102801751240364,412.3230491059681,80.37670938756945,477.0017300058751,123.47542274573448,95.26014947919538,-73.48729748229664,77.18534303291537,2
2550,-169.90950311429393,-409.56799616686516,252.07165182913144,-268.14882759311604,372.72171032008794,80.14736822444581,414.3074022334995,124.15693175221739,25.686724590743694,-192.5868718091979,77.31262596460492,2
2552,-291.08203200846157,194.33509080213113,408.8282369156972,-99.82322532027186,263.52738018966716,84.54435552308874,22.9544180245652,41.235730889917406,-110.16434282517537,302.4569268997841,84.4237471343307,0
2553,-303.62776481989994,-283.35613708320255,402.36048619516885,-211.79182636723027,81.17841492308247,82.945223352896,-116.43461648473959,-43.25185017661925,101.49970110516732,170.85161570608034,84.83761235444504,4
2554,-245.3086362040563,334.20067818248356,480.77962748944793,-279.0293877163399,171.4133183412955,80.58727584647102,-55.038622140659896,-159.82396891375365,80.21901000956474,-235.3607230215102,78.21810011267961,1
2555,-256.7388794027855,-156.77186025547778,520.9141574846897,-357.36889891030546,394.9855851608546,80.44394745271435,-78.90391448206339,-210.6919008447043,-143.59088216656755,-309.79285048122296,77.84858791138623,1
2556,-275.8464255521054,-198.65950670305673,393.2716803005093,-173.27560947398726,102.92270806793678,83.89862480436962,68.39298801314828,42.089416871480495,32.251916632842565,-32.878660841136245,83.74564664511742,0
2557,-157.87559181028814,-228.0677109490449,70.26444133476068,-174.4940310779139,442.3595697057102,80.35085114497839,413.7031062204028,85.70361560709343,12.553383735207348,-86.91578822285928,76.6431198392683,2
2558,45.60639864693928,-62.15255259098542,232.07082662108806,-40.67721464070692,286.6697816965767,78.34565577129452,460.90329594098694,-198.49806100808098,-130.319550708745,-374.13438742707893,77.74194364516333,3
2559,2.0693003173929014,18.276221749553812,366.8156847855315,-285.33729975414485,332.51940269592154,78.05249309716922,448.8447286769352,-51.12669036603063,-45.21659947667156,-526.3772260928786,77.93072817083107,3
2560,-127.49482570114543,86.0541752725718,189.13024254631748,-100.65262087218534,470.05567740504785,80.09963967456288,463.6302011957526,78.26257057676472,23.17194738419534,-217.37287139546936,77.44842100874071,2
2561,-275.55482141754135,-329.4384733277287,272.9011834775497,-62.385202224496666,232.3515377459656,84.4145469735974,30.60980219071112,-31.861945712226365,-26.771698215472043,235.04581422448211,83.48386030531861,0
2562,-237.72775608751874,-41.320170329991655,492.35085890741885,-209.65544397584767,508.3189811571699,80.76427045072758,-60.68203772490142,-197.4251575885228,-84.25107900519545,-143.44533488095823,78.49604163889101,1
2563,-284.3467795619086,7.1343993848584475,503.0641307839897,-294.6708806908,173.6593370906891,83.49501977276276,53.156576886173724,-28.499849878012604,96.12062268084962,-242.47551997391793,83.38229455465314,0
2564,-252.1253842335861,-195.045433096767,401.1157128010218,-283.86581833054066,318.2883838452416,80.69883289832596,-44.96155480306061,-67.94891619135136,-151.21797297724777,-177.42782860287883,78.1809846632578,1
2565,-288.0215381951366,81.19074219132818,438.99664931383654,-210.39204283995775,370.083097427893,83.96390036009018,58.46262530632791,78.99247065103869,-34.741923946973046,1.0197060912698674,84.0206566011087,0
2566,-132.65800944118376,270.2703980681415,278.15495563338584,-228.12123683791137,81.41039637315887,79.60171173885169,466.4733158305178,46.033913920710845,-30.429538581516425,-475.95272849990437,77.05648813755217,2
2567,-159.37429818560267,-304.6982234169661,56.18067827080188,-169.38582757283356,456.891328576066,80.40441071553,444.23382343074957,219.58263990942234,-25.32240522441073,-59.10167074413199,77.14531248875689,2
2568,-290.0832754827703,-396.01110923843936,229.45012457819396,-100.8505970348334,376.87455685470763,84.51984405933489,56.355036858766766,161.5168382128102,15.49213358389386,289.72783431364394,83.90870446484158,0
2569,-279.027458247825,-182.501828726283,152.86477859958825,-24.452510967189113,67.83812162810267,84.66141656094126,65.21098093432262,156.1042164442391,73.0130595707438,363.2481062441767,83.84623052585107,0
2570,67.86217805686772,333.1392088464728,164.14817836625912,20.27021715514155,145.7817398996465,78.19387182838173,508.1749247156547,-157.9604208983143,-159.06920602204227,-452.95758141614266,77.71204274108477,3
2571,-234.89343698342088,284.1055983951724,497.3407887867834,-263.46268421315,81.27139290864028,80.45529805913688,-44.641750443744485,-194.9238828266428,-25.026136130278328,-303.89834652535643,78.17155634244985,1
2572,-164.99210130300503,-216.22704838029165,190.075732442686,-267.3068872161942,336.9212576682977,80.05444220476369,460.5409494086106,263.0578552858132,-54.683833321348864,-240.84445120442888,77.48864005607652,2
2573,-299.39459405738893,116.00261817396554,283.56233874154924,-206.04424168643175,230.9644073816477,84.20843550425776,43.017596025431715,115.85266441380071,111.74317673748365,128.00969420180917,83.44933258521425,0
2574,-283.06361512025546,285.6955588473822,435.53587159048254,-122.05794684462761,416.50687164552227,82.96219093405442,-92.46755554675076,-59.55998550688716,32.24707490020781,179.66308097382029,85.32799011318554,4
2575,-158.41443678622647,101.17119584316686,115.74058446446256,-180.69103864921766,432.9876407576162,80.33231501381046,424.52561713309046,127.83619150503537,79.02727529999184,-96.5418200337207,77.02541261476634,2
2576,-261.138412547737,-103.58811740019499,502.7894269090703,-135.41588577908684,93.68261830647319,82.46736161479534,-67.44784117185571,-152.36264480635583,19.819648541412676,-77.30762801511051,85.04332635928266,4
2577,23.52527608861348,330.22835768389484,282.8027962915444,-149.28000883445523,177.02528874320012,78.26981083883197,462.6908352617638,-82.76593842147076,-43.621088550172374,-413.52155651661127,78.00165813049257,3
2578,-280.5511700985081,-332.4515341519695,532.9396397342731,-196.82600912863919,365.6724363672568,83.88053226651262,23.303796612820122,-109.41381031166759,-65.29998564394626,-42.2743294071913,83.79956786610515,0
2579,11.192227229249198,226.5821880306841,310.85180743508056,-240.79096476177315,319.2667352972474,78.08230716161808,461.65657803575016,-46.74455700226243,64.86395915484859,-510.8944303467941,77.83840729414801,3
2580,-128.89321698376233,281.1805157448524,237.25162751376266,-199.66206658551357,128.13281962473405,79.66141659556476,486.379049899933,111.16819496127911,-27.742701125133504,-444.9472913471283,77.23651816783816,2
2581,-160.76672742264023,-165.74875211249886,187.74750608228084,-275.70503272236533,295.32566115875636,79.93168247984636,450.59585733797013,184.1346499756435,-61.80149238198371,-304.5950260380433,77.07068892662488,2
2582,-292.289548811036,1.8542182924285697,567.9211395621178,-156.22814692943746,150.73186206004237,82.98321939570232,-103.96613380081737,-51.033126578623495,-69.16322620514171,190.58340943515321,85.95457702456113,4
2583,-133.6494816727372,-307.37104267345194,456.3440920277203,-405.0293767049982,190.323092370025,78.78900825535639,488.3715545550899,19.89079962961977,80.96023120132215,-897.9992447901333,76.82892612878433,2
2584,-274.6309396193401,-210.82496498034712,238.3286211977037,48.73972355263277,308.01976071642343,84.9191147321014,48.90520855630413,106.05744719708795,32.99621671404455,497.07380971568193,84.53051196388701,0
2585,-298.6035455999124,45.69565438098863,782.9671492280951,-338.76501079904574,116.74259090756973,82.24890528338874,-63.34808940226628,35.289482247748154,-113.85369086692396,-190.7545806910963,86.38942738280053,4
2586,-207.97517283633493,343.1157159817463,578.5017996518061,-204.10663136866305,408.2120195478517,80.20416349542046,-6.617032883628724,-229.62994182821524,17.08372386927642,-434.3154911409278,78.60327832813931,1
2587,-151.95708295996664,-142.99085021290114,311.96065342491994,-292.65666998598044,111.3837157197996,79.67836094045052,453.74623627991815,112.3521243310507,-132.4254142568152,-436.14789295018767,77.27691424287016,2
2588,-153.7102323647939,-370.6127937107872,-68.66083698973739,-183.19871495378482,161.70149814316665,80.22783181050738,441.5644466134854,153.30987726811355,35.92554295792851,-150.8011813634601,76.06230987534161,2
2589,-317.59738713908246,9.482164084674316,684.3853732906919,-399.77803486181244,371.30227562022515,82.33611120181091,-114.496413571554,-47.15631515465005,49.49165371768727,-145.46751742950835,85.31364498760155,4
2590,-284.129006755726,-176.5787408377721,293.8578268440759,-100.22565792882847,296.1657276856581,84.40546796128451,56.57003799230827,113.72404198442553,-77.55511445157111,230.33097591527957,84.01975556989875,0
2591,50.45344717222841,-342.0936835521019,356.95432377354496,24.01283690077838,504.9723805005899,78.5544799533782,496.40072276367204,-57.59259194083944,-107.01676365054024,-265.6895236416687,79.34525460519335,3
2592,-138.0080153857571,-5.644463744856139,539.6738484403784,-333.767063765981,427.4557810046214,79.21012683120473,471.4380575572987,38.232267597647464,-107.69085949637514,-679.3073953132492,77.84130604779942,2
2593,-276.9119902510265,170.56303815577738,213.03037323798407,-174.91566175680134,375.8862451059811,83.91190407557819,64.01739064663367,32.837530999442976,-45.96819803118371,-25.98257848605104,82.72447646396863,0
